ID_Venta;Fecha;País;Ciudad;Cliente;Producto;Categoría;Cantidad;Precio_Unitario;Monto_Total;Medio_Envio;Estado_Envio
2173;2024-11-05;Argentina;Rosario;Ana García;Escritorio;Muebles;2;572.97;1145.94;Aéreo;Entregado
2174;2024-09-19;Argentina;Córdoba;Laura Sánchez;Laptop;Electrónica;4;1096.63;4386.52;Terrestre;Entregado
2175;2024-02-05;Paraguay;Encarnación;Luis Martínez;Cámara;Electrónica;1;329.47;329.47;Terrestre;Entregado
2176;2024-12-13;Colombia;Bogotá;María Rodríguez;Auriculares;Accesorios;4;698;2792;Aéreo;En tránsito
2177;2025-03-10;Paraguay;Encarnación;Ana Martínez;Laptop;Electrónica;2;1102.13;2204.26;Marítimo;En tránsito
2178;2024-02-23;Uruguay;Montevideo;Pedro Pérez;Laptop;Electrónica;1;172.57;172.57;Aéreo;Cancelado
2179;2024-03-04;Chile;Santiago;Laura Rodríguez;Escritorio;Muebles;1;1105.82;1105.82;Aéreo;En tránsito
2180;2025-01-18;Bolivia;Cochabamba;Ana Martínez;Monitor;Electrónica;1;517.91;517.91;Aéreo;En tránsito
2181;2024-09-20;Colombia;Medellín;Carlos Rodríguez;Auriculares;Accesorios;4;868.37;3473.48;Marítimo;En tránsito
2182;2024-10-11;Perú;Arequipa;Juan Pérez;Cámara;Electrónica;5;627.94;3139.7;Marítimo;Entregado
2183;2024-04-03;Ecuador;Guayaquil;Pedro García;Laptop;Electrónica;5;455.13;2275.65;Terrestre;Entregado
2184;2024-12-07;Brasil;São Paulo;Carlos Sánchez;Escritorio;Muebles;3;356.51;1069.53;Marítimo;Pendiente
2185;2024-11-14;Ecuador;Cuenca;Lucía Martínez;Silla ergonómica;Muebles;1;1008.91;1008.91;Terrestre;En tránsito
2186;2024-01-06;Venezuela;Caracas;Lucía Sánchez;Laptop;Electrónica;2;217.07;434.14;Aéreo;Cancelado
2187;2024-11-14;Chile;Concepción;Juan Pérez;Cámara;Electrónica;3;635.53;1906.59;Marítimo;En tránsito
2188;2024-03-02;Colombia;Medellín;Laura Martínez;Tablet;Electrónica;1;1079.64;1079.64;Marítimo;Cancelado
2189;2024-04-11;Colombia;Bogotá;Laura Martínez;Auriculares;Accesorios;5;58.28;291.4;Marítimo;Entregado
2190;2024-06-10;Paraguay;Ciudad del Este;Carlos Sánchez;Silla ergonómica;Muebles;3;563.06;1689.18;Terrestre;Pendiente
2191;2024-12-14;Uruguay;Montevideo;Laura Sánchez;Impresora;Oficina;3;159.18;477.54;Terrestre;En tránsito
2192;2024-05-14;Argentina;Rosario;Juan García;Monitor;Electrónica;1;802.74;802.74;Terrestre;Pendiente
2193;2024-12-22;Ecuador;Guayaquil;Lucía López;Laptop;Electrónica;4;812.6;3250.4;Marítimo;En tránsito
2194;2025-03-08;Perú;Arequipa;Luis Rodríguez;Silla ergonómica;Muebles;3;195.26;585.78;Terrestre;Pendiente
2195;2024-04-20;Ecuador;Cuenca;Ana Sánchez;Escritorio;Muebles;3;433.22;1299.66;Aéreo;Pendiente
2196;2025-01-12;Colombia;Medellín;María Sánchez;Silla ergonómica;Muebles;3;224.49;673.47;Aéreo;Cancelado
2197;2024-10-21;Paraguay;Ciudad del Este;Pedro Martínez;Monitor;Electrónica;2;1117.28;2234.56;Aéreo;Cancelado
2198;2024-01-22;Argentina;Buenos Aires;Laura Pérez;Escritorio;Muebles;5;428.11;2140.55;Terrestre;Entregado
2199;2024-11-24;Brasil;Brasília;Lucía Rodríguez;Laptop;Electrónica;4;268.29;1073.16;Aéreo;En tránsito
2200;2025-02-07;Colombia;Medellín;Juan Sánchez;Tablet;Electrónica;1;1095.06;1095.06;Aéreo;Pendiente
2201;2025-02-26;Brasil;Brasília;Carlos Sánchez;Impresora;Oficina;5;939.46;4697.3;Aéreo;Entregado
2202;2024-02-26;Argentina;Buenos Aires;Pedro Martínez;Escritorio;Muebles;4;433.27;1733.08;Terrestre;Pendiente
2203;2024-03-24;Paraguay;Ciudad del Este;Ana Martínez;Monitor;Electrónica;4;317.19;1268.76;Aéreo;En tránsito
2204;2024-02-01;Bolivia;Santa Cruz;Carlos Martínez;Escritorio;Muebles;2;134.12;268.24;Terrestre;Cancelado
2205;2025-01-09;Chile;Santiago;Luis López;Celular;Electrónica;5;1051.74;5258.7;Terrestre;En tránsito
2206;2024-08-25;Ecuador;Cuenca;Ana Sánchez;Tablet;Electrónica;4;244.93;979.72;Terrestre;Pendiente
2207;2024-07-16;Brasil;Brasília;Luis Rodríguez;Laptop;Electrónica;3;374.64;1123.92;Terrestre;Entregado
2208;2024-05-04;Paraguay;Encarnación;Pedro López;Celular;Electrónica;3;380.96;1142.88;Terrestre;Entregado
2209;2025-02-27;Chile;Concepción;Luis García;Monitor;Electrónica;3;865.54;2596.62;Marítimo;Cancelado
2210;2024-10-18;Ecuador;Guayaquil;Lucía Rodríguez;Laptop;Electrónica;2;39.83;79.66;Aéreo;Pendiente
2211;2024-05-21;Brasil;Brasília;Pedro Sánchez;Escritorio;Muebles;4;1048.6;4194.4;Marítimo;En tránsito
2212;2024-08-05;Colombia;Bogotá;Lucía Sánchez;Silla ergonómica;Muebles;1;1184.25;1184.25;Terrestre;Entregado
2213;2024-02-06;Uruguay;Paysandú;Laura Sánchez;Laptop;Electrónica;2;403.14;806.28;Aéreo;En tránsito
2214;2024-11-09;Bolivia;La Paz;Lucía Rodríguez;Teclado;Accesorios;3;441.06;1323.18;Marítimo;En tránsito
2215;2024-03-21;Perú;Arequipa;Lucía Pérez;Laptop;Electrónica;4;1064.65;4258.6;Marítimo;Pendiente
2216;2024-05-30;Colombia;Bogotá;Carlos Pérez;Celular;Electrónica;4;382.57;1530.28;Aéreo;Entregado
2217;2024-03-24;Bolivia;Cochabamba;Pedro Sánchez;Teclado;Accesorios;3;290.44;871.32;Terrestre;Entregado
2218;2025-02-15;Chile;Valparaíso;Lucía García;Laptop;Electrónica;2;522.05;1044.1;Marítimo;Entregado
2219;2024-08-04;Paraguay;Asunción;Laura Sánchez;Impresora;Oficina;1;144.7;144.7;Aéreo;Cancelado
2220;2024-03-22;Chile;Valparaíso;Carlos López;Monitor;Electrónica;5;1056.28;5281.4;Aéreo;Entregado
2221;2024-06-08;Brasil;Brasília;Laura Martínez;Celular;Electrónica;3;609.62;1828.86;Aéreo;Pendiente
2222;2024-09-14;Chile;Santiago;María Pérez;Escritorio;Muebles;1;122.64;122.64;Terrestre;En tránsito
2223;2024-04-03;Brasil;Rio de Janeiro;Lucía García;Celular;Electrónica;1;631.28;631.28;Terrestre;En tránsito
2224;2024-06-09;Paraguay;Ciudad del Este;Laura García;Teclado;Accesorios;5;180;900;Aéreo;Pendiente
2225;2024-06-11;Uruguay;Salto;María Sánchez;Tablet;Electrónica;4;214.23;856.92;Aéreo;Cancelado
2226;2024-03-05;Uruguay;Montevideo;Pedro García;Cámara;Electrónica;1;1152.94;1152.94;Terrestre;En tránsito
2227;2025-03-12;Uruguay;Montevideo;Pedro Sánchez;Teclado;Accesorios;5;484.75;2423.75;Terrestre;Pendiente
2228;2024-06-13;Ecuador;Cuenca;Laura Sánchez;Silla ergonómica;Muebles;3;507.32;1521.96;Marítimo;En tránsito
2229;2024-02-20;Ecuador;Cuenca;Juan Pérez;Impresora;Oficina;2;723.71;1447.42;Terrestre;Cancelado
2230;2025-03-02;Uruguay;Salto;Juan Pérez;Celular;Electrónica;1;760.08;760.08;Marítimo;Entregado
2231;2024-10-16;Ecuador;Cuenca;Ana López;Teclado;Accesorios;2;84.78;169.56;Aéreo;En tránsito
2232;2024-11-07;Colombia;Bogotá;Lucía López;Impresora;Oficina;2;461.11;922.22;Terrestre;Pendiente
2233;2024-01-11;Paraguay;Ciudad del Este;Luis Martínez;Laptop;Electrónica;1;648.96;648.96;Aéreo;En tránsito
2234;2024-12-23;Chile;Valparaíso;Carlos Rodríguez;Silla ergonómica;Muebles;4;116.64;466.56;Marítimo;Entregado
2235;2024-08-13;Bolivia;Santa Cruz;Pedro Martínez;Cámara;Electrónica;3;657.09;1971.27;Marítimo;Cancelado
2236;2024-07-19;Venezuela;Caracas;Luis López;Impresora;Oficina;3;1179.7;3539.1;Terrestre;En tránsito
2237;2024-12-06;Ecuador;Cuenca;Pedro Pérez;Silla ergonómica;Muebles;4;303.4;1213.6;Terrestre;Entregado
2238;2024-04-20;Chile;Valparaíso;Luis Rodríguez;Celular;Electrónica;4;166.54;666.16;Marítimo;En tránsito
2239;2024-03-05;Venezuela;Caracas;Juan Martínez;Tablet;Electrónica;3;457.59;1372.77;Terrestre;En tránsito
2240;2024-10-12;Ecuador;Guayaquil;Lucía García;Celular;Electrónica;4;597.09;2388.36;Marítimo;Entregado
2241;2024-10-08;Ecuador;Quito;Juan López;Celular;Electrónica;4;219.56;878.24;Terrestre;En tránsito
2242;2024-11-05;Colombia;Medellín;Ana López;Escritorio;Muebles;4;873.24;3492.96;Marítimo;Entregado
2243;2024-02-09;Paraguay;Encarnación;Luis Martínez;Cámara;Electrónica;3;977;2931;Marítimo;Entregado
2244;2024-08-30;Venezuela;Maracaibo;Carlos Rodríguez;Auriculares;Accesorios;2;1023.09;2046.18;Marítimo;Pendiente
2245;2025-02-12;Bolivia;Cochabamba;Luis Pérez;Auriculares;Accesorios;1;415.47;415.47;Marítimo;Pendiente
2246;2024-10-02;Brasil;Brasília;Juan Sánchez;Laptop;Electrónica;4;838.5;3354;Aéreo;Cancelado
2247;2024-12-17;Brasil;Brasília;Luis Sánchez;Monitor;Electrónica;4;27.59;110.36;Marítimo;Cancelado
2248;2024-07-23;Uruguay;Montevideo;Laura Martínez;Tablet;Electrónica;1;306.06;306.06;Aéreo;Entregado
2249;2024-11-10;Perú;Arequipa;Luis López;Monitor;Electrónica;3;1169.75;3509.25;Aéreo;Pendiente
2250;2024-11-18;Venezuela;Valencia;Ana Martínez;Escritorio;Muebles;3;529.18;1587.54;Marítimo;Entregado
2251;2024-12-28;Colombia;Cali;Carlos López;Cámara;Electrónica;5;814.69;4073.45;Aéreo;Cancelado
2252;2024-11-25;Colombia;Bogotá;Pedro García;Teclado;Accesorios;2;1050.12;2100.24;Marítimo;Cancelado
2253;2024-06-03;Perú;Cusco;Pedro Rodríguez;Auriculares;Accesorios;4;687.63;2750.52;Terrestre;Pendiente
2254;2024-10-22;Ecuador;Quito;Pedro Martínez;Cámara;Electrónica;4;559.6;2238.4;Marítimo;Cancelado
2255;2024-08-01;Uruguay;Paysandú;María García;Monitor;Electrónica;5;490.49;2452.45;Aéreo;En tránsito
2256;2024-09-26;Ecuador;Quito;Juan Rodríguez;Tablet;Electrónica;3;788.86;2366.58;Aéreo;En tránsito
2257;2024-06-28;Venezuela;Caracas;Luis Martínez;Silla ergonómica;Muebles;4;1170.69;4682.76;Terrestre;En tránsito
2258;2024-07-13;Perú;Cusco;Luis Martínez;Cámara;Electrónica;1;134.85;134.85;Terrestre;En tránsito
2259;2024-11-17;Ecuador;Quito;Luis Pérez;Cámara;Electrónica;5;659.28;3296.4;Terrestre;Pendiente
2260;2024-09-08;Paraguay;Asunción;Laura López;Cámara;Electrónica;4;1050.35;4201.4;Marítimo;Pendiente
2261;2024-02-16;Brasil;São Paulo;Juan López;Monitor;Electrónica;1;544.22;544.22;Terrestre;Cancelado
2262;2024-12-05;Paraguay;Ciudad del Este;Carlos López;Cámara;Electrónica;1;1176.94;1176.94;Terrestre;Pendiente
2263;2024-10-31;Chile;Valparaíso;Pedro López;Cámara;Electrónica;4;312.6;1250.4;Aéreo;Entregado
2264;2024-03-15;Ecuador;Quito;María Sánchez;Cámara;Electrónica;2;462.13;924.26;Aéreo;Pendiente
2265;2025-01-26;Venezuela;Valencia;Ana López;Auriculares;Accesorios;4;554.5;2218;Terrestre;En tránsito
2266;2024-04-24;Brasil;Rio de Janeiro;Pedro Sánchez;Teclado;Accesorios;3;549.56;1648.68;Marítimo;Entregado
2267;2024-03-24;Venezuela;Caracas;Luis López;Tablet;Electrónica;4;230.27;921.08;Aéreo;Entregado
2268;2025-02-19;Perú;Arequipa;Luis Pérez;Laptop;Electrónica;3;155.46;466.38;Marítimo;Cancelado
2269;2024-05-19;Venezuela;Maracaibo;Carlos Rodríguez;Celular;Electrónica;3;643.62;1930.86;Aéreo;Pendiente
2270;2024-03-05;Perú;Cusco;María López;Celular;Electrónica;2;1073.35;2146.7;Terrestre;Entregado
2271;2025-02-11;Paraguay;Asunción;María Rodríguez;Celular;Electrónica;5;546.3;2731.5;Terrestre;Entregado
2272;2024-05-17;Paraguay;Asunción;Luis López;Monitor;Electrónica;3;843.69;2531.07;Marítimo;Pendiente
2273;2024-12-04;Chile;Valparaíso;Juan Martínez;Escritorio;Muebles;1;430.52;430.52;Marítimo;Entregado
2274;2024-05-15;Perú;Lima;Luis García;Tablet;Electrónica;5;426.74;2133.7;Marítimo;Pendiente
2275;2024-06-21;Uruguay;Paysandú;María Pérez;Teclado;Accesorios;1;1011.43;1011.43;Terrestre;Pendiente
2276;2024-07-18;Ecuador;Guayaquil;Carlos Martínez;Auriculares;Accesorios;1;318.17;318.17;Terrestre;Entregado
2277;2024-01-19;Brasil;Brasília;Lucía Martínez;Laptop;Electrónica;1;1197.32;1197.32;Aéreo;Pendiente
2278;2025-02-06;Ecuador;Quito;María López;Auriculares;Accesorios;4;661.73;2646.92;Marítimo;Pendiente
2279;2024-10-23;Colombia;Cali;Ana López;Celular;Electrónica;4;1090.62;4362.48;Marítimo;Entregado
2280;2024-06-30;Argentina;Rosario;María López;Escritorio;Muebles;1;988.4;988.4;Terrestre;En tránsito
2281;2024-08-09;Chile;Santiago;Lucía López;Teclado;Accesorios;5;344.66;1723.3;Marítimo;En tránsito
2282;2024-06-06;Paraguay;Encarnación;Carlos Pérez;Escritorio;Muebles;4;1185.73;4742.92;Terrestre;En tránsito
2283;2024-01-20;Venezuela;Maracaibo;María Martínez;Monitor;Electrónica;5;928.11;4640.55;Terrestre;Pendiente
2284;2024-08-29;Uruguay;Salto;Juan López;Cámara;Electrónica;3;960.92;2882.76;Marítimo;Pendiente
2285;2025-03-08;Bolivia;Santa Cruz;Pedro Rodríguez;Cámara;Electrónica;5;899.53;4497.65;Aéreo;Entregado
2286;2025-02-22;Brasil;Rio de Janeiro;María García;Impresora;Oficina;4;472.1;1888.4;Aéreo;Cancelado
2287;2024-02-24;Chile;Valparaíso;María Martínez;Auriculares;Accesorios;4;971.21;3884.84;Terrestre;En tránsito
2288;2024-01-01;Ecuador;Guayaquil;Ana Martínez;Monitor;Electrónica;1;1134.58;1134.58;Marítimo;Entregado
2289;2024-04-30;Brasil;Rio de Janeiro;Ana García;Impresora;Oficina;3;1161.05;3483.15;Aéreo;Cancelado
2290;2024-10-30;Colombia;Medellín;Pedro Sánchez;Silla ergonómica;Muebles;2;370.78;741.56;Terrestre;Cancelado
2291;2024-11-20;Paraguay;Encarnación;Juan Sánchez;Monitor;Electrónica;1;449.95;449.95;Aéreo;Cancelado
2292;2024-03-27;Ecuador;Cuenca;Juan García;Celular;Electrónica;1;751.97;751.97;Aéreo;Pendiente
2293;2025-01-28;Paraguay;Asunción;Juan López;Silla ergonómica;Muebles;4;226.85;907.4;Aéreo;Pendiente
2294;2025-01-09;Bolivia;Santa Cruz;Pedro Martínez;Silla ergonómica;Muebles;1;745.15;745.15;Marítimo;En tránsito
2295;2024-05-24;Argentina;Rosario;Lucía López;Auriculares;Accesorios;1;1171.38;1171.38;Marítimo;Pendiente
2296;2024-04-29;Ecuador;Guayaquil;Luis Rodríguez;Cámara;Electrónica;4;981.68;3926.72;Terrestre;Entregado
2297;2024-03-27;Bolivia;La Paz;María Rodríguez;Impresora;Oficina;3;899.44;2698.32;Marítimo;En tránsito
2298;2024-01-16;Brasil;Rio de Janeiro;Ana Martínez;Teclado;Accesorios;3;243.74;731.22;Aéreo;En tránsito
2299;2025-03-13;Venezuela;Valencia;María García;Tablet;Electrónica;1;617;617;Aéreo;Cancelado
2300;2024-06-14;Paraguay;Asunción;Luis Pérez;Auriculares;Accesorios;3;416.68;1250.04;Aéreo;Entregado
2301;2025-03-22;Paraguay;Asunción;Laura Pérez;Teclado;Accesorios;3;347.7;1043.1;Aéreo;Cancelado
2302;2024-11-18;Perú;Lima;Ana Rodríguez;Teclado;Accesorios;3;350.5;1051.5;Terrestre;Cancelado
2303;2024-02-18;Argentina;Rosario;Laura Pérez;Escritorio;Muebles;2;101.65;203.3;Aéreo;En tránsito
2304;2024-04-21;Paraguay;Asunción;Juan Martínez;Cámara;Electrónica;3;767.29;2301.87;Aéreo;Cancelado
2305;2024-08-31;Colombia;Medellín;Ana García;Teclado;Accesorios;2;462.35;924.7;Terrestre;Entregado
2306;2024-06-04;Chile;Valparaíso;Ana García;Escritorio;Muebles;5;326.75;1633.75;Terrestre;En tránsito
2307;2025-01-18;Argentina;Buenos Aires;Pedro García;Silla ergonómica;Muebles;5;746.99;3734.95;Terrestre;Entregado
2308;2025-02-20;Argentina;Córdoba;María López;Cámara;Electrónica;3;1123.96;3371.88;Marítimo;Entregado
2309;2025-03-17;Paraguay;Encarnación;María Rodríguez;Tablet;Electrónica;2;522.24;1044.48;Aéreo;Cancelado
2310;2025-01-17;Venezuela;Valencia;Laura Rodríguez;Tablet;Electrónica;3;1018.34;3055.02;Marítimo;En tránsito
2311;2024-07-10;Colombia;Bogotá;Laura García;Impresora;Oficina;4;349.22;1396.88;Aéreo;En tránsito
2312;2024-01-16;Paraguay;Asunción;Luis Pérez;Cámara;Electrónica;2;790.85;1581.7;Marítimo;Pendiente
2313;2024-12-03;Ecuador;Cuenca;Juan Rodríguez;Monitor;Electrónica;4;192.19;768.76;Terrestre;Cancelado
2314;2024-02-01;Brasil;São Paulo;Pedro García;Laptop;Electrónica;4;786.18;3144.72;Terrestre;Cancelado
2315;2024-11-18;Colombia;Cali;María López;Impresora;Oficina;4;496.33;1985.32;Aéreo;Entregado
2316;2025-01-02;Paraguay;Encarnación;María López;Cámara;Electrónica;2;280.25;560.5;Marítimo;Cancelado
2317;2024-09-21;Brasil;Rio de Janeiro;Ana López;Celular;Electrónica;2;616.63;1233.26;Marítimo;Pendiente
2318;2024-08-05;Venezuela;Caracas;Juan Sánchez;Impresora;Oficina;4;366.99;1467.96;Terrestre;Entregado
2319;2025-01-12;Paraguay;Ciudad del Este;Pedro López;Monitor;Electrónica;2;187.04;374.08;Marítimo;Pendiente
2320;2024-09-19;Ecuador;Cuenca;María Rodríguez;Cámara;Electrónica;2;254.72;509.44;Marítimo;Entregado
2321;2024-09-13;Paraguay;Asunción;Pedro García;Escritorio;Muebles;1;1121.88;1121.88;Terrestre;Pendiente
2322;2024-11-01;Argentina;Rosario;Carlos Pérez;Teclado;Accesorios;2;1097.47;2194.94;Terrestre;Cancelado
2323;2024-06-29;Venezuela;Caracas;Lucía Martínez;Escritorio;Muebles;5;497.37;2486.85;Terrestre;Pendiente
2324;2024-08-26;Bolivia;Cochabamba;María Martínez;Impresora;Oficina;3;750.34;2251.02;Marítimo;Entregado
2325;2024-08-16;Chile;Santiago;Pedro Rodríguez;Laptop;Electrónica;5;986.48;4932.4;Marítimo;Cancelado
2326;2024-12-05;Ecuador;Cuenca;Ana García;Escritorio;Muebles;1;1108.98;1108.98;Marítimo;Cancelado
2327;2024-09-25;Perú;Lima;Lucía López;Teclado;Accesorios;5;737.56;3687.8;Marítimo;Cancelado
2328;2024-05-22;Colombia;Cali;Carlos Martínez;Cámara;Electrónica;1;399.23;399.23;Aéreo;Pendiente
2329;2024-01-06;Perú;Cusco;Pedro García;Tablet;Electrónica;2;490.61;981.22;Terrestre;Entregado
2330;2025-03-26;Colombia;Cali;Ana Pérez;Cámara;Electrónica;4;972.46;3889.84;Aéreo;Pendiente
2331;2024-05-11;Ecuador;Cuenca;Pedro Martínez;Silla ergonómica;Muebles;2;112.78;225.56;Terrestre;Cancelado
2332;2024-06-28;Brasil;São Paulo;Laura García;Tablet;Electrónica;2;992.1;1984.2;Marítimo;Cancelado
2333;2025-03-07;Argentina;Buenos Aires;María Sánchez;Cámara;Electrónica;2;656.07;1312.14;Marítimo;Pendiente
2334;2024-02-21;Chile;Concepción;Luis Rodríguez;Silla ergonómica;Muebles;4;778.86;3115.44;Marítimo;Entregado
2335;2024-02-07;Venezuela;Valencia;Ana García;Laptop;Electrónica;1;179.57;179.57;Aéreo;Entregado
2336;2025-03-22;Brasil;São Paulo;Laura López;Cámara;Electrónica;3;201.69;605.07;Marítimo;En tránsito
2337;2024-01-15;Paraguay;Encarnación;Carlos García;Cámara;Electrónica;5;856.26;4281.3;Aéreo;En tránsito
2338;2024-04-16;Argentina;Buenos Aires;María Martínez;Laptop;Electrónica;4;946.93;3787.72;Marítimo;Cancelado
2339;2024-08-18;Colombia;Cali;Ana Sánchez;Laptop;Electrónica;2;1155.33;2310.66;Aéreo;En tránsito
2340;2024-08-10;Uruguay;Montevideo;Lucía García;Celular;Electrónica;5;1053.26;5266.3;Aéreo;Entregado
2341;2025-02-07;Uruguay;Salto;Ana López;Teclado;Accesorios;3;174.56;523.68;Marítimo;Entregado
2342;2025-03-05;Argentina;Buenos Aires;Lucía Sánchez;Cámara;Electrónica;4;72.94;291.76;Marítimo;En tránsito
2343;2024-10-19;Paraguay;Ciudad del Este;Juan Rodríguez;Escritorio;Muebles;4;672.1;2688.4;Terrestre;Pendiente
2344;2024-08-15;Brasil;São Paulo;Laura Pérez;Laptop;Electrónica;2;137.98;275.96;Aéreo;Cancelado
2345;2024-07-04;Brasil;Rio de Janeiro;María Martínez;Impresora;Oficina;3;644.28;1932.84;Aéreo;Entregado
2346;2024-10-26;Uruguay;Salto;Lucía Rodríguez;Laptop;Electrónica;1;714.88;714.88;Terrestre;Pendiente
2347;2025-03-08;Argentina;Rosario;Pedro Martínez;Impresora;Oficina;3;586.44;1759.32;Aéreo;En tránsito
2348;2024-12-04;Bolivia;La Paz;María Sánchez;Cámara;Electrónica;5;286.18;1430.9;Aéreo;Entregado
2349;2024-04-04;Bolivia;Cochabamba;Juan López;Impresora;Oficina;5;831.21;4156.05;Marítimo;Entregado
2350;2025-02-28;Uruguay;Montevideo;Ana García;Monitor;Electrónica;1;114.69;114.69;Aéreo;Pendiente
2351;2025-02-25;Paraguay;Ciudad del Este;Laura García;Auriculares;Accesorios;3;47.01;141.03;Aéreo;Pendiente
2352;2024-08-10;Brasil;São Paulo;Laura Pérez;Teclado;Accesorios;5;697.66;3488.3;Aéreo;Entregado
2353;2024-06-30;Brasil;São Paulo;María López;Tablet;Electrónica;3;55.44;166.32;Terrestre;Entregado
2354;2025-01-01;Argentina;Córdoba;Pedro García;Teclado;Accesorios;4;273.76;1095.04;Aéreo;En tránsito
2355;2024-05-07;Paraguay;Asunción;Carlos García;Tablet;Electrónica;4;1157.64;4630.56;Marítimo;En tránsito
2356;2024-12-08;Uruguay;Montevideo;Carlos Martínez;Escritorio;Muebles;3;701.01;2103.03;Terrestre;Entregado
2357;2025-01-21;Perú;Arequipa;Ana Rodríguez;Celular;Electrónica;3;380.38;1141.14;Terrestre;Cancelado
2358;2025-01-01;Uruguay;Paysandú;Ana Rodríguez;Monitor;Electrónica;1;104.66;104.66;Marítimo;Entregado
2359;2024-12-06;Bolivia;Santa Cruz;Luis Rodríguez;Silla ergonómica;Muebles;5;247.66;1238.3;Terrestre;En tránsito
2360;2024-08-13;Brasil;São Paulo;Carlos Martínez;Celular;Electrónica;4;757.57;3030.28;Marítimo;Pendiente
2361;2024-05-12;Brasil;Brasília;Laura López;Cámara;Electrónica;5;682.51;3412.55;Terrestre;Cancelado
2362;2025-03-17;Paraguay;Asunción;Juan Martínez;Laptop;Electrónica;1;1061.43;1061.43;Terrestre;En tránsito
2363;2025-01-21;Bolivia;Cochabamba;María López;Auriculares;Accesorios;5;1185.36;5926.8;Aéreo;Entregado
2364;2024-05-14;Uruguay;Paysandú;Ana Rodríguez;Auriculares;Accesorios;3;1142.38;3427.14;Marítimo;Entregado
2365;2024-08-24;Chile;Valparaíso;Lucía García;Tablet;Electrónica;5;452.09;2260.45;Marítimo;Cancelado
2366;2024-10-21;Argentina;Córdoba;Lucía Pérez;Laptop;Electrónica;5;818.53;4092.65;Terrestre;Cancelado
2367;2024-09-06;Brasil;Brasília;Pedro López;Auriculares;Accesorios;4;186.32;745.28;Marítimo;Cancelado
2368;2025-03-15;Chile;Valparaíso;Laura Sánchez;Laptop;Electrónica;2;907.52;1815.04;Marítimo;Entregado
2369;2024-10-19;Paraguay;Ciudad del Este;Laura López;Teclado;Accesorios;1;489.46;489.46;Marítimo;Pendiente
2370;2024-01-08;Bolivia;Cochabamba;Lucía López;Escritorio;Muebles;4;782;3128;Aéreo;En tránsito
2371;2024-01-27;Ecuador;Cuenca;Juan Pérez;Auriculares;Accesorios;5;1159.88;5799.4;Terrestre;Pendiente
2372;2024-08-01;Perú;Arequipa;Juan Rodríguez;Monitor;Electrónica;5;616.18;3080.9;Terrestre;Cancelado
2373;2024-06-18;Colombia;Bogotá;María Sánchez;Laptop;Electrónica;3;880.65;2641.95;Terrestre;Cancelado
2374;2024-12-04;Argentina;Córdoba;Lucía Pérez;Tablet;Electrónica;3;1079;3237;Terrestre;Cancelado
2375;2024-10-19;Argentina;Rosario;Laura Sánchez;Impresora;Oficina;5;388.19;1940.95;Terrestre;Pendiente
2376;2024-03-03;Brasil;Brasília;Pedro Sánchez;Silla ergonómica;Muebles;1;871.68;871.68;Aéreo;Entregado
2377;2024-01-17;Argentina;Buenos Aires;Pedro Pérez;Celular;Electrónica;1;681.38;681.38;Terrestre;Entregado
2378;2024-08-14;Uruguay;Paysandú;Juan García;Auriculares;Accesorios;2;1135.17;2270.34;Marítimo;Cancelado
